Population,Individual,Song,pc_1_value,pc_2_value,# km_cats_2_value,# km_cats_3_value,# km_cats_4_value,# km_cats_5_value
,Guiana - Costa Rica,"sg.241012_0402.sel.72.ch02._1,1",0.16636027,-0.041787169,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0402.sel.57.ch02._1,1",0.186036415,0.019550824,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0402.sel.70.ch02._1,1",0.168089258,-0.050967467,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0402.sel.75.ch02._1,1",0.189224823,-0.045003605,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0402.sel.76.ch02._1,1",0.20318448,-0.051832053,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0402.sel.77.ch02._1,1",0.156634473,-0.016553772,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0402.sel.74.ch02._1,1",0.184290066,-0.038329467,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0400.sel.01.ch02._1,1",-0.010128875,0.017279899,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0400.sel.03.ch01._1,1",-0.037242292,-0.012517364,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0400.sel.05.ch02._1,1",0.00194322,0.036832555,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0400.sel.02.ch02._1,1",0.087084617,0.039215185,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0400.sel.04.ch01._1,1",-0.011955664,0.02608193,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0399.sel.01.ch02._1,1",-0.157376866,0.045044253,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0399.sel.03.ch02._1,1",-0.106329481,0.037160288,2,2,2,5
,Guiana - Costa Rica,"sg.241012_0399.sel.02.ch02._1,1",-0.075153382,0.042439518,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0398.sel.01.ch01._1,1",-0.05335188,-0.106618347,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0398.sel.06.ch01._1,1",-0.042226899,-0.103069555,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0398.sel.07.ch01._1,1",-0.0419358,-0.099376738,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0398.sel.04.ch01._1,1",-0.01874349,-0.089300655,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0398.sel.02.ch01._1,1",-0.001353673,-0.079357893,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0398.sel.03.ch01._1,1",0.032319987,-0.055584731,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0398.sel.08.ch02._1,1",-0.022355914,-0.08824518,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0398.sel.10.ch02._1,1",-0.043107962,-0.100108853,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0398.sel.09.ch02._1,1",-0.00865441,-0.087793143,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0398.sel.11.ch02._1,1",-0.007089425,-0.074092508,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0398.sel.05.ch01._1,1",0.018783421,-0.063599733,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0398.sel.12.ch01._1,1",0.081341028,0.125777977,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.04.ch02._1,1",-0.118142674,0.038896926,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.01.ch02._1,1",-0.12176788,0.025569589,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.08.ch02._1,1",-0.073447343,-0.106423242,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.11.ch02._1,1",-0.041589471,-0.090290972,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.03.ch01._1,1",-0.048139408,0.025308811,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.07.ch02._1,1",-0.007129061,-0.036937287,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.02.ch01._1,1",0.148976329,-0.004991987,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.06.ch02._1,1",0.022014573,-0.036687913,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.10.ch02._1,1",0.105243937,-0.017240151,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.05.ch02._1,1",0.041563098,0.013747707,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.14.ch02._1,1",0.102380894,-0.047522003,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.09.ch02._1,1",0.122827224,-0.037471063,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.13.ch02._1,1",0.125516869,-0.028195367,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.24.ch01._1,1",0.073138245,-0.045257334,1,3,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.31.ch01._1,1",0.077999808,-0.052404941,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.19.ch01._1,1",0.22233956,-0.022960495,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.12.ch02._1,1",0.180263538,-0.074013512,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.29.ch02._1,1",0.07952826,-0.027070572,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.18.ch02._1,1",0.115136577,-0.034495739,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.17.ch01._1,1",0.055069793,0.008324231,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.30.ch02._1,1",0.111188412,-0.035411354,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.15.ch01._1,1",0.099019149,-0.029769508,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.47.ch02._1,1",0.071186766,-0.050747874,1,3,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.16.ch01._1,1",0.21703678,-0.057845456,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.22.ch02._1,1",0.123926464,0.024359393,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.25.ch02._1,1",0.166743391,-0.026298137,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.20.ch02._1,1",0.174849078,0.094954354,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.36.ch02._1,1",0.024582675,-0.05021636,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.28.ch02._1,1",0.118234792,-0.03738925,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.23.ch01._1,1",0.195684271,0.002537301,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.21.ch02._1,1",0.162158198,0.099058132,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.43.ch02._1,1",0.056240176,-0.052865757,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.26.ch02._1,1",0.20698765,-0.019673495,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.42.ch01._1,1",0.041959509,-0.042072811,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.62.ch02._1,1",-0.075592054,-0.141434907,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.50.ch02._1,1",0.022736584,-0.050913101,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.27.ch02._1,1",0.227335698,-0.011494046,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.32.ch01._1,1",0.131469886,-0.005712102,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.33.ch01._1,1",0.144470979,-0.014085473,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.44.ch02._1,1",0.095535009,-0.027275686,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.34.ch01._1,1",0.185521387,-0.02552838,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.37.ch02._1,1",0.162291504,-0.025319806,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.35.ch01._1,1",0.227431351,-0.018478767,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.39.ch02._1,1",0.198405394,-0.006174755,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.58.ch02._1,1",0.042008618,-0.05199799,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.38.ch02._1,1",0.20538382,-0.037985497,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.65.ch02._1,1",-0.13518928,-0.055761361,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.45.ch02._1,1",0.171695742,-0.015002879,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.46.ch02._1,1",0.154330624,0.023073578,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.40.ch02._1,1",0.152023684,-0.035426605,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.41.ch01._1,1",0.139200577,-0.036661202,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.57.ch01._1,1",0.068722405,-0.048484754,1,3,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.49.ch02._1,1",0.128460256,-0.035559573,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.59.ch02._1,1",-0.12987812,0.039287476,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.48.ch02._1,1",0.156974528,-0.050089274,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.55.ch02._1,1",0.090541912,-0.04000763,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.51.ch02._1,1",0.130568847,-0.042076048,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.54.ch02._1,1",0.085145918,-0.036859823,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.53.ch02._1,1",0.259575595,-0.062131173,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.78.ch02._1,1",-0.142558324,0.01971812,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.78.ch02._1,2",0.175688569,-0.019847611,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.63.ch02._1,1",-0.149781987,0.03758015,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.61.ch02._1,1",-0.03585619,-0.117233818,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.66.ch02._1,1",-0.148648142,0.046326137,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.64.ch02._1,1",-0.108885046,0.046946778,2,2,2,5
,Guiana - Costa Rica,"sg.241012_0397.sel.60.ch02._1,1",-0.053269031,0.074102856,2,1,4,5
,Guiana - Costa Rica,"sg.241012_0397.sel.52.ch02._1,1",0.190072502,-0.048975058,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.56.ch02._1,1",0.223809594,-0.034375469,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.77.ch02._1,1",0.013705032,-0.114090207,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.73.ch02._1,1",-0.046915405,0.041292674,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.72.ch02._1,1",0.065164519,0.025325699,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.74.ch02._1,1",0.210323485,-0.024637707,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.67.ch02._1,1",0.011868183,0.054428889,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.79.ch02._1,1",-0.050961753,0.0518005,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.69.ch02._1,1",0.172242439,-0.009188137,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.75.ch02._1,1",0.036223078,0.048950542,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.76.ch02._1,1",0.054675276,0.024371033,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.90.ch02._1,1",-0.096509709,0.042279366,2,2,2,5
,Guiana - Costa Rica,"sg.241012_0397.sel.68.ch02._1,1",0.169129774,-0.021495566,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.70.ch02._1,1",0.169324247,0.003321591,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.71.ch02._1,1",0.158465378,-0.033145501,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.80.ch02._1,1",0.134796382,-0.013561177,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.84.ch02._1,1",0.113274532,-0.053148327,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.87.ch02._1,1",0.131412871,-0.004925325,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.81.ch02._1,1",0.04164353,0.029162676,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.88.ch02._1,1",-0.018632951,0.006020749,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.101.ch02._1,1",-0.145434546,0.005557226,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.82.ch02._1,1",0.084496248,-0.028112324,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.86.ch02._1,1",0.143954025,0.007249042,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.85.ch02._1,1",0.072545603,0.018048825,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.91.ch02._1,1",0.026616451,0.054016877,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.83.ch02._1,1",0.126140768,0.046178205,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.89.ch02._1,1",0.059354914,0.026657228,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.93.ch02._1,1",0.046247648,0.011155752,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.97.ch02._1,1",0.029246664,0.052963145,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.94.ch02._1,1",0.082696786,0.018871685,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.104.ch02._1,1",0.060693008,0.031206177,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.95.ch02._1,1",0.074262485,0.04269539,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.106.ch02._1,1",-0.009699833,0.048897788,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.96.ch02._1,1",0.132834163,0.029507149,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.92.ch02._1,1",0.175071466,-0.050191089,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.98.ch02._1,1",0.077831114,0.03232605,1,1,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.103.ch02._1,1",-0.046208226,0.040827304,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.99.ch02._1,1",0.186552148,-0.000185812,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.105.ch02._1,1",0.149030397,-0.027604545,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.102.ch02._1,1",0.068777935,-0.02980968,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.100.ch02._1,1",0.149674903,-0.044308051,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.110.ch02._1,1",0.047762937,0.050950429,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.107.ch02._1,1",0.161399821,-0.05069078,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.129.ch01._1,1",-0.09157799,0.034726363,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.111.ch02._1,1",0.044911711,-0.000256474,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.115.ch02._1,1",0.116599861,-0.008389461,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.109.ch02._1,1",0.064378509,0.005076866,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.114.ch02._1,1",0.091039405,0.00731809,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.108.ch02._1,1",0.109868212,0.065942942,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.113.ch02._1,1",0.19467,-0.065159264,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.113.ch02._1,2",0.100894761,0.018570341,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.121.ch01._1,1",-0.029664064,0.054405513,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.119.ch02._1,1",0.008137873,0.025339917,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.118.ch02._1,1",0.071065592,0.095334086,1,1,4,1
,Guiana - Costa Rica,"sg.241012_0397.sel.139.ch02._1,1",-0.138111274,0.052739134,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.116.ch02._1,1",0.125152894,0.018561886,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.117.ch02._1,1",0.177041977,-0.016352486,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.128.ch02._1,1",0.059921348,0.119764276,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.112.ch02._1,1",0.176992088,0.070206092,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.140.ch02._1,1",-0.06698038,0.023591616,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.125.ch02._1,1",0.043768266,0.020643143,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.123.ch01._1,1",0.184146811,-0.016140157,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.126.ch02._1,1",0.079816686,0.029057806,1,1,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.122.ch01._1,1",0.17476962,-0.051503469,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.127.ch02._1,1",0.122498858,0.174793036,1,3,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.124.ch02._1,1",0.135968286,0.090541861,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.141.ch01._1,1",-0.097683182,0.049189189,2,2,2,5
,Guiana - Costa Rica,"sg.241012_0397.sel.120.ch01._1,1",0.200589933,0.040105171,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.134.ch02._1,1",0.075925994,-0.017954786,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.130.ch02._1,1",0.118088569,-0.00757802,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.136.ch01._1,1",0.041329366,0.027576444,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.135.ch01._1,1",0.039731352,0.06690698,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.133.ch02._1,1",0.088522761,0.04242283,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.149.ch02._1,1",-0.092050138,0.02899493,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.137.ch01._1,1",0.175904857,0.001404357,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.131.ch02._1,1",0.090180671,0.1552164,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.142.ch01._1,1",0.038294021,0.063166552,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.152.ch01._1,1",-0.116876544,0.055491085,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.156.ch01._1,1",-0.098198557,0.029943737,2,2,2,5
,Guiana - Costa Rica,"sg.241012_0397.sel.132.ch02._1,1",0.105320034,0.077296554,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.143.ch01._1,1",-0.003063975,0.112574607,2,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.146.ch02._1,1",0.119706788,-0.007885137,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.138.ch02._1,1",0.064229721,0.097864113,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.153.ch01._1,1",0.037015411,0.02708669,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.144.ch01._1,1",0.196897601,-0.028162805,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.148.ch02._1,1",0.025902938,0.050659032,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.145.ch02._1,1",0.096463371,0.024418537,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.158.ch01._1,1",-0.081485214,0.049090544,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.150.ch02._1,1",-0.027404476,0.066893423,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.147.ch02._1,1",0.09832102,-0.009510932,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.154.ch01._1,1",0.025159579,-0.041737563,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.160.ch01._1,1",0.074797788,0.005929158,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.161.ch02._1,1",0.125143937,0.037063224,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.161.ch02._1,2",0.018945673,0.009552353,1,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.157.ch01._1,1",-0.074902505,0.075891433,2,1,4,5
,Guiana - Costa Rica,"sg.241012_0397.sel.151.ch01._1,1",0.067693132,0.062813053,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.164.ch01._1,1",0.061236956,-0.032286977,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.155.ch01._1,1",0.200901594,-0.031887367,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.166.ch01._1,1",-0.047995004,0.079245413,2,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.159.ch02._1,1",0.283083793,-0.074744669,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.175.ch01._1,1",-0.1270987,0.104582658,2,2,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.163.ch01._1,1",0.084894623,0.036524029,1,1,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.168.ch01._1,1",0.091730285,0.023885929,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.162.ch01._1,1",0.128309119,0.030788087,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.170.ch01._1,1",-0.00498314,0.066935357,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.167.ch02._1,1",0.027391576,0.135081935,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.174.ch02._1,1",0.079363768,0.006289996,1,1,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.171.ch01._1,1",0.045881056,0.070763766,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.173.ch01._1,1",0.170678786,-0.028512483,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.169.ch01._1,1",0.013830358,0.181102101,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.191.ch01._1,1",-0.03370126,0.007317992,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.165.ch01._1,1",0.147347486,-0.002958723,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.229.ch02._1,1",-0.105739074,-0.284239992,2,2,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.177.ch02._1,1",0.060202384,0.083077069,1,1,4,1
,Guiana - Costa Rica,"sg.241012_0397.sel.178.ch02._1,1",0.086704166,0.078156137,1,1,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.176.ch01._1,1",0.040817247,0.12365646,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.172.ch01._1,1",0.140500817,0.085566881,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.182.ch02._1,1",0.085515083,0.024919362,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.186.ch01._1,1",0.034014637,0.057908183,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.194.ch01._1,1",-0.017626591,-0.048238635,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.180.ch02._1,1",0.160054403,-0.030773722,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.179.ch02._1,1",0.094112187,0.056172598,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.184.ch01._1,1",0.053383742,0.044068382,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.181.ch02._1,1",0.039080909,0.126350277,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.183.ch01._1,1",0.030913341,0.135277621,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.192.ch01._1,1",0.02755142,0.061034485,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.187.ch02._1,1",0.048567772,0.079348013,1,1,4,1
,Guiana - Costa Rica,"sg.241012_0397.sel.188.ch02._1,1",0.042145226,0.187954881,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.185.ch02._1,1",0.198516493,-0.035683362,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.189.ch02._1,1",0.130394895,0.012894576,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.203.ch02._1,1",-0.064253871,0.04291026,2,1,1,5
,Guiana - Costa Rica,"sg.241012_0397.sel.197.ch02._1,1",0.076354432,0.094071482,1,1,4,1
,Guiana - Costa Rica,"sg.241012_0397.sel.195.ch01._1,1",0.040712359,0.08649281,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.228.ch02._1,1",-0.172397543,0.035333574,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.190.ch02._1,1",0.039582664,0.223199071,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.196.ch01._1,1",0.125237583,-0.009487898,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.200.ch02._1,1",0.056998829,0.055398128,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.204.ch02._1,1",0.039997488,0.007493958,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.199.ch02._1,1",0.038011195,0.060898928,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.198.ch02._1,1",0.103242645,0.029510775,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.193.ch01._1,1",0.069797752,0.091607535,1,1,4,1
,Guiana - Costa Rica,"sg.241012_0397.sel.205.ch02._1,1",0.066755746,0.053074599,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.209.ch02._1,1",0.054435746,0.02770535,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.208.ch02._1,1",0.100252084,0.011283792,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.201.ch02._1,1",0.157108804,-0.02236536,1,3,3,3
,Guiana - Costa Rica,"sg.241012_0397.sel.226.ch02._1,1",-0.116133429,0.040789013,2,2,2,2
,Guiana - Costa Rica,"sg.241012_0397.sel.202.ch02._1,1",0.083590417,0.156405482,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.218.ch01._1,1",0.029472328,-0.011478396,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.207.ch02._1,1",0.033303094,0.310720253,1,1,4,4
,Guiana - Costa Rica,"sg.241012_0397.sel.212.ch02._1,1",0.118738097,0.061302404,1,3,3,1
,Guiana - Costa Rica,"sg.241012_0397.sel.211.ch02._1,1",0.070219143,0.050589538,1,1,1,1
,Guiana - Costa Rica,"sg.241012_0397.sel.214.ch02._1,1",0.117533586,0.023700206,1,3,3,1
